ID,hash,author,date,commit_message,is_merge,lines_changed,insertions,deletions,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,radon_LOC,radon_LLOC,radon_SLOC,radon_comments,radon_avg_cc,radon_avg_MI,radon_avg_vocabulary,radon_avg_length,radon_avg_volume,radon_avg_difficulty,radon_avg_effort,radon_avg_time,radon_avg_bugs
0,decc2a6cdc4098d64c710bf6654f45a437b8e5cc,briancurtin,2017-01-14 16:40:27+00:00,Mostly done with 1.0,False,807,805,2,0.5529411764705883,0.7705882352941177,0.8470588235294118,576,188,273,133,1.5555555555555556,94.93856522574796,4.714285714285714,7.0,35.31075883550917,0.6346153846153847,156.86125559620422,8.714514199789123,0.011770252945169724
1,c318584e9999f2d3a1e44507e6ae86fb98ca93ed,briancurtin,2017-01-14 16:58:09+00:00,Add RTD linking,False,10,8,2,,,,576,188,273,133,1.5555555555555556,94.93856522574796,4.714285714285714,7.0,35.31075883550917,0.6346153846153847,156.86125559620422,8.714514199789123,0.011770252945169724
2,293120cc1160b764a1b3102faffb9c7a8d47eda3,briancurtin,2017-01-14 17:11:59+00:00,Add Travis badge and show 3.6 support,False,4,4,0,,,,577,188,274,133,1.5555555555555556,94.93856522574796,4.714285714285714,7.0,35.31075883550917,0.6346153846153847,156.86125559620422,8.714514199789123,0.011770252945169724
3,e95722280de2b1dd49e67f6868186fd7c6660bfb,briancurtin,2017-01-17 15:33:20+00:00,"Rename the package to libdeprecation

This addresses #1",False,6,3,3,,,,577,188,274,133,1.5555555555555556,94.93856522574796,4.714285714285714,7.0,35.31075883550917,0.6346153846153847,156.86125559620422,8.714514199789123,0.011770252945169724
4,6f27aaad7de77f5bbf804da82f08d39b78a139e6,briancurtin,2017-01-23 14:11:05+00:00,Rename the package to 'deprecation',False,6,3,3,,,,577,188,274,133,1.5555555555555556,94.93856522574796,4.714285714285714,7.0,35.31075883550917,0.6346153846153847,156.86125559620422,8.714514199789123,0.011770252945169724
5,b8043fb620271a229d91dff302079f19876d7838,Thomas Bechtold,2017-05-02 14:28:57+00:00,"Fix encoding when reading README.rst

Closes #5",False,3,2,1,,,,578,189,275,133,1.5555555555555556,94.93856522574796,4.714285714285714,7.0,35.31075883550917,0.6346153846153847,156.86125559620422,8.714514199789123,0.011770252945169724
6,96d01c64c7f601be4c0e244bfbc9727938e11b9c,briancurtin,2017-05-02 15:42:21+00:00,Release 1.0.1,False,2,1,1,,,,578,189,275,133,1.5555555555555556,94.93856522574796,4.714285714285714,7.0,35.31075883550917,0.6346153846153847,156.86125559620422,8.714514199789123,0.011770252945169724
7,60dbd87854be06116188e7de09c770a56c9d83fe,Travis Shirk,2017-09-03 04:42:05+00:00,Show location of deprecation in warning rather than the decorator internals.,False,3,2,1,1.0,1.0,1.0,579,189,276,133,1.5555555555555556,94.9761395265623,4.714285714285714,7.0,35.31075883550917,0.6346153846153847,156.86125559620422,8.714514199789123,0.011770252945169724
8,cc578e1a7559a10c087c3382cccd7c9a723b4277,Debosmit Ray,2017-12-23 01:00:52+00:00,Migrate from distutils.version to packaging.version,False,37,20,17,,,,580,189,277,133,1.5555555555555556,94.9761395265623,4.714285714285714,7.0,35.31075883550917,0.6346153846153847,156.86125559620422,8.714514199789123,0.011770252945169724
9,70bb27fef996b214d7b698ed3124fb598220eea9,briancurtin,2018-02-01 13:37:36+00:00,Forgot to bump the version,False,2,1,1,,,,580,189,277,133,1.5555555555555556,94.9761395265623,4.714285714285714,7.0,35.31075883550917,0.6346153846153847,156.86125559620422,8.714514199789123,0.011770252945169724
10,7b458d4c647813f28ec3768b7ee9a637886e9214,Brian Curtin,2018-02-16 14:57:16+00:00,"Update the supported Python versions (#13)

Travis was already building with up to the 3.7 development branch, but
the local tox.ini and setup.py were behind. This brings them all up to
speed.",False,3,2,1,,,,581,189,278,133,1.5555555555555556,94.9761395265623,4.714285714285714,7.0,35.31075883550917,0.6346153846153847,156.86125559620422,8.714514199789123,0.011770252945169724
11,40fa8cfdfb2da08dacd80b4d9bd5dc9bad8aff4f,Brian Curtin,2018-02-19 14:45:47+00:00,"Retain proper indentation of multiline docstrings (#12)

* Retain proper indentation of multiline docstrings

This change fixes an issue where multiline docstrings would have their
body contents indented a level beyond where they should have been,
causing potential rendering issues with Sphinx and the REPL's builtin
`help` functionality.

Rather than blindly joining our deprecation details to the docstring, we
now look to see if it's a multiline docstring or not, and if it is, we
more carefully append to it. In order to preserve the intended
indentation, we split the docstring into its summary line and the rest
of the contents, use `textwrap.dedent` on the contents, and then join
the summary and contents back up along with the details of the
deprecation message so they'll all be on the same level.

This includes a change to sample.py with a multiline docstring example,
which the docs will render.

Fixes #10",False,63,62,1,0.10344827586206896,0.6896551724137931,1.0,642,210,310,144,1.5517241379310345,91.20072257094718,5.857142857142857,8.142857142857142,41.16328188973101,0.8694581280788177,226.49170323342784,12.582872401857102,0.013721093963243669
12,3ad94c2de7c313d0ca20a8ce4c9247a0faaa8018,briancurtin,2018-02-19 14:50:19+00:00,Release 1.2,False,2,1,1,,,,642,210,310,144,1.5517241379310345,91.20072257094718,5.857142857142857,8.142857142857142,41.16328188973101,0.8694581280788177,226.49170323342784,12.582872401857102,0.013721093963243669
