ID,hash,author,date,commit_message,is_merge,lines_changed,insertions,deletions,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,radon_LOC,radon_LLOC,radon_SLOC,radon_comments,radon_avg_cc,radon_avg_MI,radon_avg_vocabulary,radon_avg_length,radon_avg_volume,radon_avg_difficulty,radon_avg_effort,radon_avg_time,radon_avg_bugs
0,3949b009214bd7a5bda6a6855d8322bdd3bfbd51,Steven Loria,2016-04-24 17:21:26+00:00,Initial commit,False,395,395,0,1.0,0.896551724137931,0.5172413793103449,269,203,212,3,1.368421052631579,66.14287550907689,15.25,22.25,108.1175046889635,1.2678571428571428,177.728662016042,9.873814556446778,0.03603916822965451
1,c3363f9b12faf61fbe4fdef387d6f4733773cf61,Steven Loria,2016-04-24 22:54:07+00:00,Add custom parser API and dump(),False,146,131,15,0.7654320987654321,0.9506172839506173,0.2222222222222222,385,282,294,3,1.36,65.16696876988941,21.5,32.5,178.14217038918534,1.7098214285714286,399.7256897576321,22.206982764312897,0.05938072346306178
2,7d190ce2c877387193075beaedb79dd192139ddb,Steven Loria,2016-04-25 02:13:21+00:00,Add date method,False,5,4,1,1.0,1.0,0.0,388,285,297,3,1.36,65.0664447436392,22.0,33.25,183.80554713210708,1.7088744588744589,411.150919581815,22.84171775454528,0.06126851571070236
3,68f8f149dc55d391cfe3152630068c79862de8af,Steven Loria,2016-04-25 02:13:44+00:00,Allow default to be passed positionally,False,9,6,3,0.5,0.5,0.5,391,287,299,4,1.36,66.18208578550697,22.75,34.75,192.9354104500529,1.6206467661691542,433.4087119139718,24.07826177299843,0.06431180348335097
4,dd4403b61cd63d4d28e96b2f117b5a94cde2a9aa,Steven Loria,2016-04-25 02:22:29+00:00,"Allow default to be passed positionally for custom parser functions

...and fix incorrect tests",False,16,11,5,1.0,1.0,0.75,397,291,303,4,1.3529411764705883,65.88476109453046,24.0,37.0,209.64411799165137,1.625,472.50221060630673,26.250122811461488,0.06988137266388379
5,5b7234d45e3b707d115065f3877b6e855eb76b36,Steven Loria,2016-04-25 02:46:56+00:00,Implement __call__,False,9,9,0,1.0,1.0,0.0,406,298,308,4,1.3461538461538463,66.04029353227033,25.0,38.5,221.29152714121287,1.6228070175438596,496.0330068433586,27.55738926907548,0.07376384238040429
6,5dc1f6ddf56f08482325b89f0f539111f25db91d,Steven Loria,2016-04-25 02:50:48+00:00,Privatize helpers,False,31,16,15,,,,407,299,308,4,1.3461538461538463,66.01259238546277,25.0,38.5,221.29152714121287,1.6228070175438596,496.0330068433586,27.55738926907548,0.07376384238040429
7,4c710f17991911188d362434778c843d455bf9f5,Steven Loria,2016-04-25 03:02:50+00:00,Rename helpers,False,34,17,17,,,,407,299,308,4,1.3461538461538463,66.01259238546277,25.0,38.5,221.29152714121287,1.6228070175438596,496.0330068433586,27.55738926907548,0.07376384238040429
8,572a6e8c6d40471a2ccf84851f1214d314df95ed,Steven Loria,2016-04-25 03:20:32+00:00,"Add Env.prefixed context manager

Also fix incorrect calls to helpers",False,47,39,8,0.95,0.95,0.9,438,326,332,4,1.3333333333333333,64.5848358039301,29.25,45.25,270.5799085045102,1.8628787878787878,634.2344063802304,35.2352447989017,0.09019330283483672
9,48c9194e1156e01618fdd87db3edccf36c5ae1cf,Steven Loria,2016-04-25 03:39:53+00:00,Add __str__ and __repr__,False,15,15,0,1.0,1.0,1.0,453,342,344,4,1.3114754098360655,64.03883614446599,30.25,46.75,282.6663289984356,1.8614603481624759,658.6113850273887,36.58952139041048,0.09422210966614519
10,d4f547de5ca85ab32dbbaa2b308737e3b0ace180,Steven Loria,2016-04-25 03:40:54+00:00,Add add_parser,False,34,24,10,1.0,1.0,0.14285714285714285,467,357,357,4,1.3015873015873016,63.16882310988244,31.75,49.75,305.98251842882945,1.8695454545454546,716.9964491143706,39.833136061909485,0.10199417280960982
11,79b109242ab5890037ff90bd9707339d256eb3f2,Steven Loria,2016-04-25 04:15:55+00:00,Fix date method,False,6,3,3,,,,467,357,357,4,1.3015873015873016,63.16882310988244,31.75,49.75,305.98251842882945,1.8695454545454546,716.9964491143706,39.833136061909485,0.10199417280960982
12,30a90ac6fca8b53127392d9f661eb35fbea1fba8,Steven Loria,2016-04-25 04:34:15+00:00,Rename to envargs,False,40,21,19,1.0,1.0,0.0,468,358,358,4,1.3015873015873016,63.128636632089254,31.75,49.75,305.98251842882945,1.8695454545454546,716.9964491143706,39.833136061909485,0.10199417280960982
13,c835e0d1db6fb47d0f13a8f8ba58caf5c117ccdd,Steven Loria,2016-04-25 05:35:04+00:00,Update readme and add examples,False,230,226,4,1.0,1.0,0.6363636363636364,584,430,430,22,1.289855072463768,79.72298718861458,16.75,26.0,156.14953350172954,0.9972727272727273,360.07736170084274,20.004297872269042,0.05204984450057651
